id,content,sentiment
4041,"the film becomes an overwhelming pleasure , and you find yourself rooting for gai's character to avoid the fate that has befallen every other carmen before her . ",1
4042,broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject . ,1
4043,"it's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists . ",1
4044,the film oozes craft . ,1
4045,robinson's web of suspense matches the page-turning frenzy that clancy creates . ,1
4046,manages to be both hugely entertaining and uplifting . ,1
4047,a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached . ,1
4048,it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison . ,1
4049,a wonderfully warm human drama that remains vividly in memory long after viewing,1
4050,"jaunty fun , with its celeb-strewn backdrop well used . ",1
4051,"washington overcomes the script's flaws and envelops the audience in his character's anguish , anger and frustration . ",1
4052,"the film fearlessly gets under the skin of the people involved . . . this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture . ",1
4053,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it's a spirited film and a must-see . ",1
4054,read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . ,1
4055,"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is . ",1
4056,"while [roman coppola] scores points for style , he staggers in terms of story . ",1
4057,idiotic and ugly . ,1
4058,any movie that makes hard work seem heroic deserves a look . ,1
4059,"a different and emotionally reserved type of survival story -- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst . ",1
4060,"it's sweet , funny , charming , and completely delightful . ",1
4061,a perfectly competent and often imaginative film that lacks what little lilo & stitch had in spades -- charisma . ,1
4062,"beautifully shot against the frozen winter landscapes of grenoble and geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . ",1
4063,"medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt . that's why sex and lucia is so alluring . ",1
4064,"an elegant work , food of love is as consistently engaging as it is revealing . ",1
4065,"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching . ",1
4066,a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that's made a difference to nyc inner-city youth . ,1
4067,"a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy . ",1
4068,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution . ",1
4069,"in its own floundering way , it gets to you . just like igby . ",1
4070,"return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it's not half-bad . ",1
4071,wise and deadpan humorous . ,1
4072,god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness . ,1
4073,"if signs is a good film , and it is , the essence of a great one is in there somewhere . ",1
4074,veterans of the dating wars will smirk uneasily at the film's nightmare versions of everyday sex-in-the-city misadventures . ,1
4075,schrader examines crane's decline with unblinking candor . ,1
4076,it thankfully goes easy on the reel/real world dichotomy that [jaglom] pursued with such enervating determination in venice/venice . ,1
4077,"this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach'ke burstein and his family , transcends ethnic lines . ",1
4078,"sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do . ",1
4079,"cool gadgets and creatures keep this fresh . not as good as the original , but what is . . . ",1
4080,"presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation . ",1
4081,"[jeff's] gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent . ",1
4082,"engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfied but also somewhat touched . ",1
